"fk_flights","localisation_fk","Date_fk","Price","Saison_Touristique","Nombre_Escales","Distance_Vol_KM","CANCELLED","Taxe_Price","Prix_Final"
"1540","22","19520405","7891","0","1","1450","0","789","8689"
"1541","22","19520405","7891","0","1","1450","0","789","8689"
"1542","22","19520405","7891","0","0","1450","0","789","8709"
"1543","22","19520405","7891","0","0","1450","1","0","0"
"1544","22","19520405","7891","0","2","1450","1","0","0"
"1545","22","19520210","203","0","0","1100","0","20","245"
"1546","22","19520410","2394","0","0","1250","1","0","0"
"1547","22","19520410","2394","0","3","1250","0","239","2598"
"1548","22","19520405","5403","0","0","1250","0","540","5969"
"1549","22","19520510","5916","0","0","1250","0","592","6533"
"1550","22","19520405","5930","0","0","1250","0","593","6547"
"1551","22","19511212","6822","0","0","1250","0","682","7530"
"1552","22","19520405","7737","0","0","1250","1","0","0"
"1553","22","19520405","7871","0","0","1250","0","787","8683"
"1554","22","19520405","7871","0","0","1250","1","0","0"
"1555","22","19520215","8170","0","0","1250","0","817","9012"
"1556","22","19531231","8919","0","0","1250","0","892","9836"
"1557","22","19531231","8919","0","0","1250","0","892","9836"
"1558","22","19500210","1091","0","0","3800","0","164","1331"
"1559","22","19550110","3244","0","0","3800","0","487","3807"
"1560","22","19520510","4028","0","1","3800","0","604","4689"
"1561","22","19511207","160","0","0","800","0","8","184"
"1562","22","19530629","160","0","0","800","0","8","184"
"1563","22","19520210","2803","0","1","3100","0","420","3265"
"1564","22","19531101","2803","0","2","3100","0","420","3245"
"1565","22","19550510","2874","0","0","3100","0","431","3367"
"1566","22","19520530","2874","0","0","3100","0","431","3367"
"1567","22","19550510","2909","0","0","3100","0","436","3408"
"1568","22","19520530","2912","0","2","3100","0","437","3371"
"1569","22","19500312","3013","0","0","3100","0","452","3526"
"1570","22","19520131","3595","0","0","3100","0","539","4197"
"1571","22","19550510","4594","0","0","3100","0","689","5345"
"1572","22","19520131","7234","0","0","3100","0","1085","8381"
"1573","22","19520410","4909","0","3","1400","0","491","5368"
"1574","22","19520131","499","0","0","1600","0","50","581"
"1575","22","19511212","3200","0","0","1600","0","320","3552"
"1576","22","19530629","3416","0","0","1600","0","342","3789"
"1577","22","19511207","3416","0","0","1600","0","342","3789"
"1578","22","19520131","3785","0","0","1600","0","379","4196"
"1579","22","19520410","5151","0","2","1600","0","515","5658"
"1580","22","19520410","5151","0","1","1600","0","515","5678"
"1581","22","19531231","6512","0","2","1600","0","651","7156"
"1582","22","19520405","4595","0","2","2300","0","460","5061"
"1583","22","19520405","4602","0","0","2300","0","460","5108"
"1584","22","19520410","4803","0","1","2300","0","480","5310"
"1585","22","19520131","6994","0","0","2300","0","699","7740"
"1586","22","19520131","6994","0","0","2300","0","699","7740"
"1587","22","19520410","4145","0","0","1700","0","414","4593"
"1588","22","19520410","4241","0","2","1700","0","424","4659"
"1589","22","19511212","156","0","0","750","0","8","179"
"1590","22","19531101","156","0","0","750","0","8","179"
"1591","22","19520410","5323","0","0","1100","1","0","0"
"1592","22","19520131","7418","0","0","1100","0","742","8182"
"1593","22","19520131","7637","0","1","1100","1","0","0"
"1594","22","19520131","7637","0","1","1100","0","764","8402"
"1595","22","19511212","11581","0","0","1100","0","1158","12761"
"1596","22","19520410","4098","0","0","1300","1","0","0"
"1597","22","19520410","4098","0","2","1300","0","410","4494"
"1598","22","19531101","10360","0","3","1300","0","1036","11362"
"1599","22","19520410","3105","0","0","1200","0","311","3440"
"1600","22","19520410","3105","0","1","1200","0","311","3420"
"1601","22","19520131","4138","0","0","1200","0","414","4575"
"1602","22","19520131","4138","0","0","1200","0","414","4575"
"1603","22","19531221","4173","0","0","1200","1","0","0"
"1604","22","19531221","4173","0","0","1200","0","417","4614"
"1605","22","19520405","4297","0","2","1200","0","430","4711"
"1606","22","19520131","4738","0","0","1200","1","0","0"
"1607","22","19531101","5007","0","0","1200","0","501","5532"
"1608","22","19520210","5007","0","0","1200","0","501","5532"
"1609","22","19531101","5007","0","0","1200","0","501","5532"
"1610","22","19531231","5122","0","2","1200","0","512","5618"
"1611","22","19520505","5122","0","0","1200","0","512","5658"
"1612","22","19530520","5799","0","1","1200","0","580","6383"
"1613","22","19530629","5822","0","3","1200","0","582","6368"
"1614","22","19511207","5822","0","0","1200","0","582","6428"
"1615","22","19511207","5822","0","0","1200","1","0","0"
"1616","22","19531231","5953","0","0","1200","0","595","6572"
"1617","22","19540410","6062","0","0","1200","0","606","6692"
"1618","22","19520210","6679","0","2","1200","0","668","7331"
"1619","22","19520405","6945","0","0","1200","0","695","7664"
"1620","22","19511212","7311","0","0","1200","0","731","8066"
"1621","22","19531101","7311","0","0","1200","1","0","0"
"1622","22","19520410","2925","0","3","1400","0","292","3185"
"1623","22","19520410","2925","0","0","1400","0","292","3245"
"1624","22","19520410","4883","0","0","1000","1","0","0"
"1625","22","19520131","5611","0","0","1000","0","561","6192"
"1626","22","19520131","5670","0","0","1000","0","567","6258"
"1627","22","19520131","5670","0","0","1000","0","567","6258"
"1628","22","19520131","6584","0","1","1000","0","658","7243"
"1629","22","19531231","9802","0","0","1000","0","980","10803"
"1630","22","19531101","11992","0","0","1000","0","1199","13211"
"1631","22","19520405","445","0","0","1500","0","45","520"
"1632","22","19531231","3908","0","1","1500","0","391","4309"
"1633","22","19511207","3930","0","2","1500","0","393","4312"
"1634","22","19531221","4498","0","0","1500","0","450","4978"
"1635","22","19531101","4564","0","0","1500","0","456","5051"
"1636","22","19540410","4606","0","1","1500","0","461","5077"
"1637","22","19520410","5023","0","3","1500","0","502","5495"
"1638","22","19520410","5023","0","0","1500","0","502","5555"
"1639","22","19530520","206","0","1","900","0","10","214"
"1640","22","19540410","465","0","0","600","0","23","500"
"1641","22","19520505","518","0","1","600","0","26","536"
"1642","22","19520410","318","0","1","1600","0","32","362"
"1643","22","19520505","3986","0","0","1600","0","399","4417"
"1644","22","19520405","4003","0","0","1600","0","400","4435"
"1645","22","19520405","4003","0","0","1600","0","400","4435"
"1646","22","19520210","4044","0","0","1600","0","404","4480"
"1647","22","19520210","4047","0","0","1600","0","405","4484"
"1648","22","19520131","4611","0","0","1600","0","461","5104"
"1649","22","19500312","5330","0","1","1600","0","533","5875"
"1650","22","19540410","6257","0","2","1600","0","626","6875"
"1651","22","19520131","6571","0","0","1600","0","657","7260"
"1652","22","19520131","6571","0","0","1600","0","657","7260"
"1653","22","19511212","6791","0","0","1600","0","679","7502"
"1654","22","19511207","7417","0","0","1600","0","742","8191"
"1655","22","19530629","7417","0","1","1600","0","742","8171"
"1656","22","19520410","2281","0","1","1400","0","228","2518"
"1657","22","19520410","2281","0","0","1400","0","228","2538"
"1658","22","19520131","4608","0","2","1400","0","461","5057"
"1659","22","19511212","5312","0","0","1400","0","531","5872"
"1660","22","19531101","5312","0","1","1400","0","531","5852"
"1661","22","19511207","5419","0","1","1400","0","542","5969"
"1662","22","19530629","5419","0","0","1400","1","0","0"
"1663","22","19520405","5817","0","0","1400","0","582","6427"
"1664","22","19520405","5817","0","0","1400","0","582","6427"
"1665","22","19520405","5817","0","0","1400","1","0","0"
"1666","22","19520405","7874","0","0","1400","0","787","8690"
"1667","22","19520410","2231","0","1","1450","0","223","2464"
"1668","22","19520410","2231","0","0","1450","0","223","2484"
"1669","22","19531101","4521","0","1","1450","0","452","4982"
"1670","22","19520210","4547","0","2","1450","0","455","4991"
"1671","22","19520210","4547","0","0","1450","0","455","5031"
"1672","22","19531101","4547","0","2","1450","1","0","0"
"1673","22","19520210","4551","0","1","1450","0","455","5015"
"1674","22","19520210","4551","0","0","1450","0","455","5035"
"1675","22","19520131","4800","0","1","1450","0","480","5289"
"1676","22","19531101","5623","0","0","1450","0","562","6215"
"1677","22","19511212","5623","0","1","1450","0","562","6195"
"1678","22","19530520","5687","0","0","1450","0","569","6285"
"1679","22","19520505","5754","0","1","1450","0","575","6339"
"1680","22","19520505","5754","0","0","1450","0","575","6359"
"1681","22","19531221","6047","0","0","1450","1","0","0"
"1682","22","19520405","6087","0","2","1450","0","609","6684"
"1683","22","19520405","6087","0","0","1450","1","0","0"
"1684","22","19530629","6104","0","0","1450","0","610","6743"
"1685","22","19540410","6823","0","1","1450","0","682","7515"
"1686","22","19520405","7891","0","0","1450","0","789","8709"
"1687","22","19520131","8332","0","0","1450","1","0","0"
"1688","22","19520131","8332","0","0","1450","0","833","9194"
"1689","22","19520131","8332","0","0","1450","0","833","9194"
"1690","22","19520131","8332","0","1","1450","0","833","9174"
"1691","22","19520131","8332","0","1","1450","0","833","9174"
"1692","22","19520210","203","0","0","1100","0","20","245"
"1693","22","19531101","203","0","0","1100","0","20","245"
"1694","22","19520410","2394","0","1","1250","0","239","2638"
"1695","22","19520410","2394","0","0","1250","0","239","2658"
"1696","22","19520131","4151","0","0","1250","0","415","4591"
"1697","22","19520131","4367","0","1","1250","0","437","4808"
"1698","22","19520131","4367","0","0","1250","0","437","4828"
"1699","22","19520131","5068","0","0","1250","0","507","5600"
"1700","22","19520405","5403","0","2","1250","0","540","5929"
"1701","22","19520405","5403","0","0","1250","0","540","5969"
"1702","22","19520405","5403","0","0","1250","1","0","0"
"1703","22","19540410","5652","0","0","1250","0","565","6242"
"1704","22","19540410","5652","0","0","1250","0","565","6242"
"1705","22","19520505","5916","0","0","1250","0","592","6533"
"1706","22","19511212","8718","0","3","1250","0","872","9555"
"1707","22","19500121","1091","0","0","3800","0","164","1331"
"1708","22","19500531","1091","0","0","3800","0","164","1331"
"1709","22","19520505","4028","0","0","3800","0","604","4709"
"1710","22","19511207","160","0","0","800","0","8","184"
"1711","22","19530629","160","0","1","800","0","8","164"
"1712","22","19520210","2803","0","0","3100","0","420","3285"
"1713","22","19520210","2803","0","0","3100","0","420","3285"
"1714","22","19550510","2874","0","0","3100","0","431","3367"
"1715","22","19550510","2909","0","0","3100","0","436","3408"
"1716","22","19500312","3013","0","0","3100","0","452","3526"
"1717","22","19500312","3014","0","0","3100","0","452","3528"
"1718","22","19520405","3215","0","0","3100","0","482","3759"
"1719","22","19520301","3332","0","0","3100","0","500","3894"
"1720","22","19520510","3451","0","0","3100","0","518","4031"
"1721","22","19550510","4594","0","0","3100","0","689","5345"
"1722","22","19520405","6566","0","0","3100","0","985","7613"
"1723","22","19511212","3200","0","0","1600","0","320","3552"
"1724","22","19520131","3293","0","0","1600","0","329","3655"
"1725","22","19520131","4042","0","0","1600","0","404","4478"
"1726","22","19531231","4066","0","1","1600","0","407","4485"
"1727","22","19520131","4214","0","0","1600","0","421","4668"
"1728","22","19520405","4330","0","3","1600","0","433","4735"
"1729","22","19520405","4330","0","0","1600","0","433","4795"
"1730","22","19520210","4342","0","0","1600","0","434","4808"
"1731","22","19520210","4342","0","0","1600","0","434","4808"
"1732","22","19520215","4548","0","0","1600","0","455","5035"
"1733","22","19520510","4705","0","0","1600","0","470","5207"
"1734","22","19531226","4771","0","0","1600","0","477","5280"
"1735","22","19540120","5151","0","1","1600","0","515","5678"
"1736","22","19540120","5151","0","0","1600","0","515","5698"
"1737","22","19540120","5366","0","0","1600","0","537","5935"
"1738","22","19540120","5366","0","1","1600","0","537","5915"
"1739","22","19540120","5366","0","1","1600","0","537","5915"
"1740","22","19540120","5366","0","1","1600","0","537","5915"
"1741","22","19520301","5458","0","0","1600","0","546","6036"
"1742","22","19540120","6240","0","0","1600","0","624","6896"
"1743","22","19520106","7618","0","0","1600","0","762","8412"
"1744","22","19531226","7786","0","0","1600","0","779","8597"
"1745","22","19531226","10619","0","0","1600","0","1062","11713"
"1746","22","19511212","11412","0","0","1600","0","1141","12586"
"1747","22","19520405","4595","0","0","2300","0","460","5101"
"1748","22","19520405","4595","0","0","2300","0","460","5101"
"1749","22","19531226","4721","0","1","2300","0","472","5219"
"1750","22","19531226","4728","0","2","2300","0","473","5206"
"1751","22","19540120","4797","0","0","2300","0","480","5322"
"1752","22","19520301","241","0","2","1700","0","24","259"
"1753","22","19511212","156","0","2","750","1","0","0"
"1754","22","19531226","5684","0","1","750","0","284","5963"
"1755","22","19520131","4770","0","1","1100","0","477","5249"
"1756","22","19540120","5323","0","1","1100","0","532","5857"
"1757","22","19540120","5323","0","1","1100","0","532","5857"
"1758","22","19531226","5601","0","2","1100","0","560","6144"
"1759","22","19520210","10098","0","3","1100","1","0","0"
"1760","22","19520215","203","0","0","1300","0","20","249"
"1761","22","19540120","4098","0","0","1300","0","410","4534"
"1762","22","19531226","289","0","2","1200","0","29","302"
"1763","22","19540120","3105","0","0","1200","0","311","3440"
"1764","22","19540120","3105","0","0","1200","0","311","3440"
"1765","22","19531231","3136","0","1","1200","0","314","3454"
"1766","22","19511207","5822","0","1","1200","0","582","6408"
"1767","22","19540410","6062","0","0","1200","0","606","6692"
"1768","22","19520405","6945","0","1","1200","0","695","7644"
"1769","22","19520405","6945","0","0","1200","0","695","7664"
"1770","22","19531231","2767","0","0","1400","0","277","3072"
"1771","22","19531226","2886","0","0","1400","0","289","3202"
"1772","22","19540120","2925","0","0","1400","0","292","3245"
"1773","22","19540120","2925","0","0","1400","1","0","0"
"1774","22","19520131","4329","0","1","1400","0","433","4770"
"1775","22","19520131","4329","0","2","1400","0","433","4750"
"1776","22","19540120","4883","0","0","1000","0","488","5391"
"1777","22","19531226","5188","0","1","1000","0","519","5706"
"1778","22","19520405","445","0","0","1500","0","45","520"
"1779","22","19520215","3622","0","0","1500","0","362","4014"
"1780","22","19520131","3758","0","0","1500","0","376","4164"
"1781","22","19511207","3930","0","0","1500","0","393","4352"
"1782","22","19511212","4081","0","0","1500","0","408","4519"
"1783","22","19540120","5023","0","0","1500","0","502","5555"
"1784","22","19540120","5023","0","0","1500","0","502","5555"
"1785","22","19531226","7218","0","3","1500","0","722","7909"
"1786","22","19531226","7218","0","1","1500","0","722","7949"
"1787","22","19530520","206","0","0","900","0","10","234"
"1788","22","19511212","431","0","1","600","1","0","0"
"1789","22","19530629","449","0","0","600","0","22","483"
"1790","22","19511207","449","0","0","600","1","0","0"
"1791","22","19540120","318","0","1","1600","0","32","362"
"1792","22","19531231","2295","0","3","1600","0","230","2497"
"1793","22","19531226","3083","0","0","1600","0","308","3423"
"1794","22","19531226","3083","0","0","1600","0","308","3423"
"1795","22","19520405","4003","0","2","1600","0","400","4395"
"1796","22","19520405","4003","0","1","1600","0","400","4415"
"1797","22","19520210","4044","0","0","1600","0","404","4480"
"1798","22","19520210","4047","0","1","1600","0","405","4464"
"1799","22","19520131","4611","0","0","1600","0","461","5104"
"1800","22","19520215","4942","0","1","1600","0","494","5448"
"1801","22","19520301","4964","0","0","1600","0","496","5493"
"1802","22","19540410","6257","0","1","1600","0","626","6895"
"1803","22","19511212","6791","0","1","1600","0","679","7482"
"1804","22","19520106","6992","0","1","1600","0","699","7704"
"1805","22","19511207","7417","0","1","1600","0","742","8171"
"1806","22","19530629","7417","0","1","1600","0","742","8171"
"1807","22","19540120","2281","0","0","1400","0","228","2538"
"1808","22","19540120","2281","0","0","1400","0","228","2538"
"1809","22","19531226","3053","0","2","1400","0","305","3346"
"1810","22","19531226","3053","0","0","1400","0","305","3386"
"1811","22","19531231","4110","0","1","1400","0","411","4529"
"1812","22","19531231","4110","0","0","1400","0","411","4549"
"1813","22","19531231","4110","0","0","1400","0","411","4549"
"1814","22","19531231","4110","0","2","1400","0","411","4509"
"1815","22","19531231","4149","0","0","1400","1","0","0"
"1816","22","19520131","4608","0","0","1400","0","461","5097"
"1817","22","19520131","4758","0","3","1400","0","476","5202"
"1818","22","19520131","4758","0","0","1400","1","0","0"
"1819","22","19511212","5312","0","0","1400","0","531","5872"
"1820","22","19511207","5419","0","0","1400","0","542","5989"
"1821","22","19530629","5419","0","1","1400","0","542","5969"
"1822","22","19520405","6067","0","0","1400","0","607","6702"
"1823","22","19531101","206","0","1","850","1","0","0"
"1824","22","19531226","2186","0","0","1450","0","219","2433"
"1825","22","19531226","2212","0","0","1450","1","0","0"
"1826","22","19540120","2231","0","1","1450","0","223","2464"
"1827","22","19540120","2231","0","2","1450","0","223","2444"
"1828","22","19531226","2428","0","1","1450","1","0","0"
"1829","22","19531226","2428","0","1","1450","0","243","2679"
"1830","22","19531226","2428","0","0","1450","1","0","0"
"1831","22","19531226","2428","0","0","1450","0","243","2699"
"1832","22","19531226","2428","0","1","1450","0","243","2679"
"1833","22","19540120","2447","0","1","1450","0","245","2701"
"1834","22","19540120","2447","0","2","1450","0","245","2681"
"1835","22","19540120","2447","0","0","1450","0","245","2721"
"1836","22","19540120","2447","0","0","1450","0","245","2721"
"1837","22","19540120","2447","0","1","1450","0","245","2701"
"1838","22","19540120","2447","0","1","1450","0","245","2701"
"1839","22","19531226","2467","0","0","1450","0","247","2742"
"1840","22","19531231","2961","0","0","1450","0","296","3286"
"1841","22","19531231","2961","0","0","1450","0","296","3286"
"1842","22","19531231","2961","0","0","1450","0","296","3286"
"1843","22","19531231","2961","0","0","1450","1","0","0"
"1844","22","19531231","3000","0","1","1450","0","300","3309"
"1845","22","19520210","4547","0","0","1450","0","455","5031"
"1846","22","19520210","4547","0","1","1450","0","455","5011"
"1847","22","19520210","4551","0","1","1450","0","455","5015"
"1848","22","19520210","4551","0","1","1450","1","0","0"
"1849","22","19530520","5687","0","0","1450","1","0","0"
"1850","22","19520510","5754","0","2","1450","0","575","6319"
"1851","22","19520510","5754","0","1","1450","0","575","6339"
"1852","22","19520301","6083","0","0","1450","0","608","6721"
"1853","22","19520301","6083","0","1","1450","0","608","6701"
"1854","22","19520405","6087","0","0","1450","0","609","6724"
"1855","22","19520405","6087","0","0","1450","1","0","0"
"1856","22","19520405","6087","0","1","1450","0","609","6704"
"1857","22","19520301","6097","0","3","1450","0","610","6676"
"1858","22","19520301","6097","0","0","1450","0","610","6736"
"1859","22","19530629","6104","0","1","1450","0","610","6723"
"1860","22","19520215","6187","0","0","1450","0","619","6835"
"1861","22","19520215","6187","0","1","1450","0","619","6815"
"1862","22","19520131","6267","0","0","1450","0","627","6923"
"1863","22","19540410","6823","0","0","1450","0","682","7535"
"1864","22","19520405","7891","0","1","1450","0","789","8689"
"1865","22","19520210","203","0","0","1100","0","20","245"
"1866","22","19531226","4258","0","0","1100","1","0","0"
"1867","22","19531226","2202","0","2","1250","0","220","2407"
"1868","22","19531226","2202","0","1","1250","0","220","2427"
"1869","22","19540120","2394","0","0","1250","0","239","2658"
"1870","22","19540120","2394","0","1","1250","1","0","0"
"1871","22","19531226","2444","0","0","1250","0","244","2714"
"1872","22","19531226","2444","0","0","1250","0","244","2714"
"1873","22","19531231","2945","0","0","1250","0","294","3264"
"1874","22","19531231","2945","0","1","1250","1","0","0"
"1875","22","19531231","2945","0","0","1250","0","294","3264"
"1876","22","19531231","2945","0","0","1250","0","294","3264"
"1877","22","19531231","2945","0","1","1250","0","294","3244"
"1878","22","19520131","4582","0","0","1250","0","458","5065"
"1879","22","19500121","1091","0","1","3800","0","164","1311"
"1880","22","19550510","3374","0","0","3800","0","506","3956"
"1881","22","19520510","4028","0","0","3800","0","604","4709"
"1882","22","19530629","160","0","1","800","0","8","164"
"1883","22","19540430","472","0","0","3100","0","71","604"
"1884","22","19520131","2637","0","0","3100","0","396","3095"
"1885","22","19520210","2803","0","1","3100","0","420","3265"
"1886","22","19550510","2874","0","0","3100","0","431","3367"
"1887","22","19550510","2909","0","0","3100","0","436","3408"
"1888","22","19520530","2912","0","1","3100","0","437","3391"
"1889","22","19520510","3013","0","2","3100","0","452","3486"
"1890","22","19500312","3013","0","0","3100","0","452","3526"
"1891","22","19500312","3013","0","0","3100","0","452","3526"
"1892","22","19520510","3014","0","1","3100","0","452","3508"
"1893","22","19531221","3240","0","0","3100","0","486","3788"
"1894","22","19531211","279","0","3","1400","0","28","275"
"1895","22","19511212","3200","0","0","1600","0","320","3552"
"1896","22","19520131","3293","0","0","1600","0","329","3655"
"1897","22","19520405","4330","0","1","1600","0","433","4775"
"1898","22","19520405","4330","0","0","1600","0","433","4795"
"1899","22","19520210","4561","0","1","1600","0","456","5029"
"1900","22","19520116","4771","0","0","1600","0","477","5280"
"1901","22","19520510","4950","0","0","1600","0","495","5477"
"1902","22","19520510","4950","0","0","1600","0","495","5477"
"1903","22","19520510","5014","0","0","1600","0","501","5548"
"1904","22","19531221","5407","0","0","1600","0","541","5980"
"1905","22","19520405","4595","0","0","2300","0","460","5101"
"1906","22","19520405","4595","0","0","2300","0","460","5101"
"1907","22","19520210","4772","0","2","1700","0","477","5244"
"1908","22","19511212","4776","0","2","1700","0","478","5247"
"1909","22","19520510","7604","0","1","1700","0","760","8379"
"1910","22","19511212","156","0","2","750","0","8","139"
"1911","22","19520510","8780","0","0","1100","1","0","0"
"1912","22","19520131","3644","0","0","1200","0","364","4033"
"1913","22","19520210","5007","0","0","1200","0","501","5532"
"1914","22","19520405","6945","0","0","1200","0","695","7664"
"1915","22","19520405","6945","0","1","1200","0","695","7644"
"1916","22","19520131","4329","0","0","1400","0","433","4790"
"1917","22","19520131","4329","0","0","1400","0","433","4790"
"1918","22","19530629","11774","0","0","1000","0","1177","12971"
"1919","22","19520405","445","0","0","1500","0","45","520"
"1920","22","19520131","3758","0","0","1500","0","376","4164"
"1921","22","19511212","4081","0","2","1500","0","408","4479"
"1922","22","19520116","4606","0","0","1500","0","461","5097"
"1923","22","19530719","206","0","3","900","0","10","174"
"1924","22","19540823","518","0","0","600","0","26","556"
"1925","22","19531231","518","0","0","600","0","26","556"
"1926","22","19520510","3986","0","1","1600","0","399","4397"
"1927","22","19520405","4003","0","2","1600","0","400","4395"
"1928","22","19520405","4003","0","0","1600","0","400","4435"
"1929","22","19520210","4047","0","0","1600","0","405","4484"
"1930","22","19520131","4611","0","0","1600","0","461","5104"
"1931","22","19520116","6257","0","1","1600","0","626","6895"
"1932","22","19511212","6791","0","0","1600","0","679","7502"
"1933","22","19530629","7417","0","0","1600","0","742","8191"
"1934","22","19520131","4758","0","1","1400","0","476","5242"
"1935","22","19520405","6067","0","0","1400","0","607","6702"
"1936","22","19520405","6067","0","1","1400","1","0","0"
"1937","22","19520405","6067","0","0","1400","0","607","6702"
"1938","22","19520111","7195","0","1","1400","0","719","7922"
"1939","22","19520405","7874","0","2","1400","1","0","0"
"1940","22","19520131","5402","0","0","1450","1","0","0"
"1941","22","19520131","5402","0","0","1450","0","540","5972"
"1942","22","19511212","5597","0","0","1450","0","560","6186"
"1943","22","19511212","5623","0","0","1450","0","562","6215"
"1944","22","19511212","5623","0","3","1450","1","0","0"
"1945","22","19511212","5675","0","3","1450","0","567","6211"
"1946","22","19520510","5754","0","2","1450","0","575","6319"
"1947","22","19520510","5754","0","0","1450","0","575","6359"
"1948","22","19531231","5754","0","2","1450","0","575","6319"
"1949","22","19531221","6047","0","1","1450","0","605","6660"
"1950","22","19520405","6087","0","1","1450","1","0","0"
"1951","22","19520405","6087","0","1","1450","0","609","6704"
"1952","22","19530629","6104","0","1","1450","0","610","6723"
"1953","22","19520131","6267","0","0","1450","1","0","0"
"1954","22","19511212","6581","0","1","1450","1","0","0"
"1955","22","19520405","7891","0","2","1450","0","789","8669"
"1956","22","19520210","203","0","0","1100","0","20","245"
"1957","22","19530629","5127","0","0","1250","0","513","5665"
"1958","22","19520510","5916","0","1","1250","0","592","6513"
"1959","22","19520510","5916","0","0","1250","1","0","0"
"1960","22","19520405","5930","0","1","1250","0","593","6527"
"1961","22","19520405","7737","0","0","1250","1","0","0"
"1962","22","19520405","7737","0","0","1250","0","774","8535"
"1963","22","19511212","8718","0","1","1250","0","872","9595"
"1964","22","19520111","8919","0","1","1250","0","892","9816"
"1965","22","19500121","1091","0","0","3800","0","164","1331"
"1966","22","19500531","1091","0","1","3800","0","164","1311"
"1967","22","19520131","3297","0","1","3800","0","495","3848"
"1968","22","19520510","4028","0","0","3800","0","604","4709"
"1969","22","19511207","160","0","1","800","0","8","164"
"1970","22","19530629","160","0","1","800","0","8","164"
"1971","22","19530525","2589","0","1","3100","0","388","3019"
"1972","22","19520210","2803","0","0","3100","0","420","3285"
"1973","22","19550510","2874","0","1","3100","0","431","3347"
"1974","22","19550510","2909","0","1","3100","0","436","3388"
"1975","22","19500312","3013","0","0","3100","0","452","3526"
"1976","22","19550510","4594","0","0","3100","0","689","5345"
"1977","22","19520410","4909","0","0","1400","0","491","5428"
"1978","22","19511212","3200","0","1","1600","0","320","3532"
"1979","22","19520131","3293","0","0","1600","0","329","3655"
"1980","22","19530629","3416","0","3","1600","0","342","3729"
"1981","22","19511207","3416","0","2","1600","0","342","3749"
"1982","22","19520131","4042","0","0","1600","0","404","4478"
"1983","22","19520131","4042","0","1","1600","0","404","4458"
"1984","22","19531231","4066","0","1","1600","0","407","4485"
"1985","22","19520210","4342","0","0","1600","0","434","4808"
"1986","22","19520215","4548","0","1","1600","0","455","5015"
"1987","22","19531231","4705","0","0","1600","0","470","5207"
"1988","22","19520510","4705","0","0","1600","0","470","5207"
"1989","22","19520116","4771","0","2","1600","0","477","5240"
"1990","22","19531226","4771","0","0","1600","0","477","5280"
"1991","22","19531226","4771","0","0","1600","0","477","5280"
"1992","22","19520510","4950","0","0","1600","0","495","5477"
"1993","22","19520510","4950","0","2","1600","0","495","5437"
"1994","22","19520410","5151","0","0","1600","0","515","5698"
"1995","22","19520410","5151","0","1","1600","0","515","5678"
"1996","22","19520410","5353","0","0","1600","0","535","5921"
"1997","22","19531226","7786","0","1","1600","0","779","8577"
"1998","22","19531226","7786","0","0","1600","0","779","8597"
"1999","22","19531226","7786","0","0","1600","0","779","8597"
"2000","22","19520215","9563","0","0","1600","0","956","10551"
"2001","22","19520215","9563","0","0","1600","0","956","10551"
"2002","22","19511212","11412","0","1","1600","0","1141","12566"
"2003","22","19531226","4728","0","0","2300","0","473","5246"
"2004","22","19520410","4803","0","1","2300","0","480","5310"
"2005","22","19531226","4053","0","1","1700","0","405","4472"
"2006","22","19531226","4053","0","0","1700","0","405","4492"
"2007","22","19531226","4053","0","0","1700","0","405","4492"
"2008","22","19531226","4131","0","0","1700","0","413","4578"
"2009","22","19520410","4145","0","0","1700","0","414","4593"
"2010","22","19531226","4149","0","0","1700","0","415","4598"
"2011","22","19520410","4241","0","0","1700","0","424","4699"
"2012","22","19520210","4766","0","0","1700","0","477","5276"
"2013","22","19520210","4769","0","2","1700","0","477","5240"
"2014","22","19520210","4772","0","0","1700","0","477","5284"
"2015","22","19511212","4776","0","0","1700","0","478","5287"
"2016","22","19520510","7604","0","0","1700","0","760","8399"
"2017","22","19511212","156","0","0","750","0","8","179"
"2018","22","19520410","5306","0","1","750","0","265","5567"
"2019","22","19531226","5684","0","2","750","0","284","5943"
"2020","22","19520410","5323","0","0","1100","0","532","5877"
"2021","22","19531226","5601","0","1","1100","0","560","6164"
"2022","22","19520510","8780","0","1","1100","1","0","0"
"2023","22","19520215","9735","0","2","1100","0","974","10691"
"2024","22","19520215","203","0","0","1300","0","20","249"
"2025","22","19520410","4098","0","0","1300","0","410","4534"
"2026","22","19531226","289","0","0","1200","0","29","342"
"2027","22","19520410","3105","0","2","1200","0","311","3400"
"2028","22","19520410","3105","0","0","1200","0","311","3440"
"2029","22","19531231","3136","0","0","1200","0","314","3474"
"2030","22","19520131","3644","0","3","1200","0","364","3973"
"2031","22","19540326","4535","0","0","1200","0","453","5012"
"2032","22","19511207","5822","0","0","1200","0","582","6428"
"2033","22","19531231","2767","0","0","1400","0","277","3072"
"2034","22","19531226","2886","0","0","1400","0","289","3202"
"2035","22","19531226","2886","0","1","1400","1","0","0"
"2036","22","19520410","2925","0","0","1400","0","292","3245"
"2037","22","19520410","2925","0","0","1400","0","292","3245"
"2038","22","19520131","4329","0","0","1400","0","433","4790"
"2039","22","19520131","4329","0","1","1400","0","433","4770"
"2040","22","19520410","4883","0","1","1000","1","0","0"
"2041","22","19520131","5670","0","0","1000","0","567","6258"
